sourceNodeId,targetNodeId
13565089,14311127
13565106,14524602
13565111,14416518
13565132,13978081
13565137,14552497
13565156,13507058
13565677,14364303
13566655,13890159
13566655,13580845
13566655,13913645
13566740,13935350
13566846,13435819
13567146,14139927
13567944,13657521
13567944,14625332
13567945,13559556
13567946,13958622
13567951,14339821
13567983,13592796
13568008,13762310
13568018,13592755
13568025,13775051
13568163,14761816
13568163,14460260
13569120,12415132
13569961,13539321
13570311,13506952
13571003,14125093
13571157,14225743
13571157,14153517
13572174,13366679
13572174,14677360
13572418,13489576
13572554,14180605
13573411,13895703
13573446,13530692
13574222,14817663
13574676,14033515
13575441,13991113
13575773,13477559
13576026,13534365
13576511,14463549
13576519,14255542
13577158,13283985
13577615,13233451
13577782,13774278
13577782,14007154
13577782,13305833
13577885,13262780
13578946,13900662
13578975,14855692
13579308,13660263
13579312,14810793
13579347,14608768
13579354,14076437
13579373,14546528
13579407,13545657
13579816,13506593
13579844,13518982
13580236,14016110
13580469,13307492
13580799,14521194
13580831,13624765
13580840,13657196
13580845,13566655
13580845,13890159
13580857,14656225
13580862,13506966
13580862,13722212
13580862,14734704
13580862,13609812
13580862,14671398
13580862,14157393
13580862,14625332
13580862,14513558
13580881,14598297
13580897,14132923
13580901,13762833
13580937,14637007
13580937,13580996
13580937,14838857
13580937,13602092
13580943,14590277
13580996,14637007
13580996,14838857
13580996,13580937
13580996,12396778
13581005,13559431
13581023,14492556
13581992,13542862
13582541,14695089
13583231,13419561
13583587,14475510
13583631,13348239
13583691,14522808
13583711,14587458
13583758,14701272
13584023,13877201
13585126,14625265
13585697,14592744
13586847,14585432
13586965,13772293
13587271,13269737
13587724,13967684
13587724,14096869
13588614,13185587
13589801,14237476
13590081,13873241
13590301,14107805
13590817,13727587
13590853,13684922
13590853,13689282
13590986,14680846
13591315,13250115
13591382,14166872
13591465,13696488
13591922,14623845
13591951,13984743
13592064,14816443
13592379,12790691
13592739,14637129
13592755,13568018
13592763,14744856
13592771,13762950
13592772,14598395
13592796,14587369
13592820,13487018
13592865,14602080
13592872,13963628
13592884,13904938
13593415,14552128
13593935,13816100
13594129,14145268
13595456,13785782
13595933,13652107
13595933,14359997
13596562,13398335
13597197,13529549
13597251,13525351
13597614,13556092
13598211,13652101
13598227,14756665
13598280,13179193
13598320,14478342
13598324,14623931
13598351,14632013
13598355,14521179
13598692,14273048
13599907,13678420
13599953,14552129
13600130,14202106
13600375,14560466
13600439,14170389
13600754,13768912
13601379,13559059
13601963,13328797
13601965,14521164
13601985,13650485
13601992,14625301
13601992,14608440
13602000,14598279
13602013,13525053
13602025,14369423
13602029,13471520
13602031,14619279
13602042,14619361
13602046,13311796
13602046,13468300
13602076,13497947
13602077,14232960
13602092,14637007
13602480,13673683
13602480,14369619
13602772,14726919
13603026,14869454
13603216,13538420
13603295,13434697
13603329,14085995
13603392,14482120
13603629,14732138
13603880,12411708
13604118,12396439
13604197,13332422
13604197,13469723
13604197,14159935
13604197,12603164
13604882,12946345
13605295,14598291
13605302,14587345
13605405,14503777
13605417,14585545
13605418,13982755
13605432,14579577
13605441,13658346
13605441,12250650
13605441,13463193
13605441,14623905
13605441,13808827
13605451,14517996
13605460,14063397
13605460,14364870
13605460,13579360
13606258,14559807
13606715,13727969
13606968,14276204
13607938,13657151
13608059,13552363
13608070,13628047
13608070,12895709
13608070,13542146
13608071,14655611
13609491,14355333
13609812,13580862
13612259,14389451
13612259,13648879
13612873,13485283
13613130,14278672
13613663,14697519
13613899,14843535
13614351,14243777
13616389,13684911
13616911,13486992
13616911,14625202
13617526,13721661
13618015,13527970
13618053,14729971
13618887,14254513
13618904,13349695
13619085,13161894
13619644,13559697
13619663,12747023
13619670,13610975
13620408,14424767
13620546,13960639
13620713,13629801
13620746,13701416
13620746,14511501
13620746,13217917
13620746,14837297
13620746,14354327
13621037,13738196
13621121,13699140
13621175,14453397
13621513,14267223
13621640,13721654
13621664,14636631
13621668,14513457
13621745,12348895
13621748,14631139
13621751,14471093
13621769,13463237
13621793,13722158
13621819,13361954
13621822,14360369
13621936,14341971
13622131,13647351
13622172,13221077
13622172,13346473
13622401,13358249
13623767,12460559
13623767,14569965
13623767,14462572
13624255,14668940
13624410,13163746
13624765,13580831
13624827,14609692
13624858,13842914
13625038,14475233
13625098,14307620
13625420,14245004
13625691,13949721
13626142,14770587
13626167,14153559
13626447,13951601
13626468,14407750
13626783,14226094
13627225,14825472
13627810,14824130
13627912,14809153
13628047,12895709
13628047,13542146
13628047,13608070
13628223,13477635
13628238,14062194
13628251,13891277
13628666,13902394
13628943,12403167
13629398,14591911
13629726,14077461
13630072,13188331
13630072,14120602
13630988,13303410
13630993,13936615
13631029,14584582
13631044,14513457
13631044,13621668
13631044,14631974
13631049,14634207
13631052,13932791
13631065,14552235
13631067,13562915
13631067,13307004
13631067,13692068
13631079,13372417
13631085,13528065
13631088,14587537
13631095,12912908
13631098,14625163
13631126,13555255
13631133,14602216
13631162,13489902
13631212,14052746
13631222,13320257
13631245,14684208
13631253,14293434
13631669,14781116
13631679,13696589
13631841,14200600
13632110,13721586
13632414,13927124
13632414,13874572
13632414,12896338
13632618,14577712
13632963,14545693
13632971,14386631
13632981,14636941
13632991,13650507
13633014,13802666
13633016,12411927
13633037,13640808
13633047,13507058
13633141,14435428
13633481,13900732
13633800,13439502
13633883,14168016
13634475,14121237
13634768,13909392
13635282,14778128
13635365,14854284
13635705,13842438
13635857,14292108
13635925,14877864
13637338,13314811
13637642,13217432
13637642,14751711
13638816,13800180
13638856,13195539
13639481,14389696
13640515,14088255
13640745,13236483
13640750,14079232
13640750,14601464
13640750,14470626
13640754,14671359
13640757,14634246
13640762,13449295
13640780,14590248
13640785,13530643
13640790,13684910
13640798,13528094
13640798,13498040
13640812,13690931
13640827,14658757
13640888,13335278
13641657,14327363
13641657,13313206
13641874,13664154
13642300,14415240
13642385,14873611
13642424,14561672
13642485,14796877
13642837,13739470
13643626,13548513
13644050,13965843
13644336,13431817
13644742,14215014
13645133,14623974
13645829,14318692
13646189,13498038
13647159,13190003
13647159,13725167
13647224,14465598
13647422,14792512
13647724,14501460
13647790,14210390
13648204,14646131
13649073,14165915
13649109,13219632
13649702,13500607
13649903,14002798
13649911,14108617
13650181,13809892
13650459,14523443
13650459,13552200
13650459,14210466
13650465,14789230
13650477,14503607
13650485,13601985
13650495,14634216
13650502,14602007
13650507,13632991
13650507,14272038
13650517,14079310
13650541,14265251
13650727,14631083
13650731,12221032
13650740,13693264
13650756,14658873
13650756,14034856
13650756,14459236
13650758,13954877
13650760,13431884
13650844,13229750
13650878,14533266
13650887,14506463
13651484,13975942
13651544,14421821
13651592,13635892
13651693,14821942
13651693,13293805
13651693,14334527
13651693,14115820
13651945,14569965
13651981,12851671
13652012,13311489
13652064,14601496
13652068,14631016
13652082,12396462
13652082,14513567
13652091,12928077
13652093,14775556
13652096,13422071
13652101,13598211
13652108,13403381
13652140,13673617
13652146,14623805
13652517,13715424
13652715,13396567
13653143,14646982
13653152,14760924
13653332,13535974
13653961,14882625
13654342,13748018
13655031,14637014
13656197,14033018
13656204,13761839
13656356,14503670
13656432,13530669
13656443,12381473
13656445,13762774
13656457,13545156
13656458,14590266
13656494,13727587
13656498,14503597
13656498,13664148
13656532,13722606
13656604,13110155
13657112,14048644
13657124,14677017
13657141,14585488
13657177,14585476
13657181,13492611
13657191,14601497
13657194,14521179
13657268,13414745
13657441,14701146
13657441,14098690
13657451,13721599
13657462,13509396
13657462,13923445
13657473,12333014
13657475,13974097
13657499,14680076
13657516,14264360
13657516,14150468
13657521,13567944
13657522,12411913
13657564,12250719
13657564,12396905
13657572,13212342
13657593,13605285
13657597,12669096
13657601,13631186
13657618,12396732
13657623,14631127
13657625,13470607
13658151,14268814
13658156,14592591
13658346,13463193
13658514,13881850
13658514,13533313
13658766,13529267
13659830,14508950
13659830,14062834
13659830,14609462
13659830,14377126
13660040,14270374
13660291,14619425
13660376,13227442
13660742,14464672
13660742,12381588
13660770,12396814
13660772,13555700
13660772,13787994
13660857,14622358
13661303,13925708
13661303,13178983
13662008,13925926
13662008,13066564
13662934,13066584
13664148,12476789
13664148,14270185
13664151,13216446
13664154,13693243
13664154,13641874
13664163,14558170
13664179,14433847
13664179,14440632
13664188,13528174
13664194,13693216
13664237,13520370
13664270,14658849
13664308,14607687
13664343,13346846
13664351,13565029
13664379,14416259
13664379,13877961
13664418,14632039
13664506,14610469
13664506,14271853
13664976,14151772
13665737,13440370
13665737,14512278
13665737,13109851
13665793,14747128
13665842,14637014
13666311,14825563
13666818,13427746
13667284,14180892
13667636,14652703
13667718,13055989
13667948,13178616
13669366,14752724
13669965,13404630
13670142,12442070
13670178,14549340
13671106,13688574
13671245,14009534
13671565,13026658
13671565,13465893
13671724,14581577
13672194,14535275
13672219,13331373
13672410,13720027
13672465,13004458
13672584,14250058
13672929,14113812
13673284,14344669
13673284,14074784
13673379,13440485
13674148,14723613
13674556,13042946
13674568,14607215
13674662,13771403
13674662,14188208
13674725,12958275
13674859,14576639
13674956,14598273
13676651,14818799
13677801,14525007
13677953,14514700
13678309,14453987
13678402,13528156
13678410,13502006
13678420,14695845
13678426,14858615
13678429,14513517
13678447,14664139
13678470,13728947
13678472,14570966
13678476,13344345
13678494,13609812
13678505,13652003
13678505,14671157
13678516,13923647
13678516,14753975
13678567,14717041
13678852,13412315
13678926,14441910
13678926,14626871
13679607,13239077
13679609,13159128
13679642,13281515
13679642,14555841
13680153,14667338
13680153,13684586
13680153,13883554
13681443,13548513
13681561,14239420
13681648,13414866
13681817,13299166
13682680,14130662
13683296,13043494
13683296,14346151
13683326,13079978
13683712,13136290
13683712,14744605
13684586,13680153
13684649,14027433
13684894,13487081
13684903,13731227
13684910,13640790
13684910,13358210
13684911,13616389
13684917,14201098
13684922,13590853
13684922,14636949
13684923,12396905
13684926,14147094
13684933,13460605
13684954,14396380
13685636,13818777
13685758,14453289
13687045,12321310
13687200,14108694
13687798,14638600
13687911,14610165
13688427,12992815
13688627,14424528
13689133,13955158
13689146,14374179
13689254,13567957
13689266,13545688
13689275,13552069
13689282,14619322
13689874,13083605
13690089,14097890
13690925,14625305
13690931,13640812
13691944,13563372
13692068,13562915
13692068,13307004
13692068,13631067
13692506,14531145
13692506,13116364
13692745,12681240
13693156,14478410
13693186,13652107
13693188,14606805
13693205,13521596
13693206,14601372
13693226,14664121
13693231,14615851
13693264,13650740
13693317,13914362
13693571,13543103
13693758,14249196
13694206,13664188
13694355,13628280
13695928,14874399
13695965,14852242
13696402,14464482
13696488,13591465
13697450,13666235
13697516,14156435
13697532,13681155
13697569,14664141
13697581,13259536
13697581,13613639
13697593,14634255
13697630,14523519
13697641,13498061
13697645,14610543
13697653,14241119
13697653,13344122
13698087,12396904
13698700,14695089
13698700,14515095
13698700,13582541
13699140,13179193
13699140,13621121
13700098,14873669
13700600,14636874
13700999,13263625
13701186,14814850
13701186,14645437
13701233,14708549
13701416,13620746
13701416,14481022
13701416,14051781
13701416,14511501
13701845,14120643
13702317,14585395
13702508,14008727
13703259,14007253
13703478,14635632
13703519,13451811
13703630,13727918
13705200,14156979
13705563,14483979
13705663,14859513
13705966,14477894
13705966,14077943
13706658,13143432
13707390,13093294
13707390,14687862
13707390,14505375
13707514,13477541
13708012,14032039
13708585,13269147
13708698,13779261
13709005,13721695
13709175,13475038
13709175,14073836
13709448,13264824
13709654,13874918
13710057,13729235
13710785,14338098
13710815,14655303
13710886,13176327
13711042,14666754
13711158,14573813
13711540,14286257
13712628,14796821
13712707,13576196
13712776,14002914
13713365,14871155
13713566,14822530
13713806,13645693
13714361,12348957
13714377,13583631
13714392,12221042
13714423,13727591
13714549,14359813
13714549,13449116
13714770,13849764
13714980,13864211
13715424,13652517
13715812,14647712
13716029,13465438
13716313,14313750
13716370,13894179
13716461,14565957
13717576,14603877
13718837,14182754
13719258,14413511
13719657,14874990
13719688,13320694
13719772,13504123
13719799,14028564
13721233,14395924
13721581,14585457
13721586,13487057
13721592,14664221
13721599,13657451
13721617,13727575
13721645,14509481
13721648,13498065
13721667,14020844
13721766,13348064
13721780,14623789
13721784,14324485
13721791,14588817
13721798,14848261
13722031,12622135
13722031,14677715
13722083,14503707
13722084,14136998
13722084,14327848
13722096,14624811
13722097,14601512
13722097,14308520
13722158,14636642
13722158,13621793
13722179,13099276
13722187,13559376
13722212,13580862
13722229,14024626
13722455,13530588
13722459,14766143
13722463,14625332
13722513,12666094
13722522,13051935
13722544,14358269
13722554,13998532
13722565,13562875
13722565,14513471
13722568,12396874
13722590,13123389
13722592,14671398
13722592,12396905
13722592,13755461
13722592,14625332
13722601,14447057
13722606,14467081
13722606,13656532
13722606,14619412
13722606,14509486
13722606,14178350
13723225,13233921
13723874,13664499
13724366,13980353
13724491,14160182
13724855,13809990
13725222,14284336
13725590,13405293
13726027,13678256
13726335,13809117
13726558,13193076
13726558,14849765
13726812,13001367
13727198,14446719
13727198,13387901
13727198,14542311
13727558,14602078
13727587,13590817
13727587,13656494
13727831,13913094
13727918,13703630
13727918,13784257
13727918,13202898
13727918,14396514
13727918,14072396
13728652,14245045
13729030,13316323
13729165,13538137
13729235,13980920
13729317,14115727
13729326,14681437
13729708,14625662
13730014,12960788
13731117,14617214
13731227,13684903
13732835,13131302
13733115,14368121
13733718,13889947
13734200,13276349
13734934,14696872
13734968,14640940
13735185,12250660
13736054,14432224
13736099,13378173
13736182,14729936
13736690,14217902
13736690,14436064
13736690,14334330
13736892,14597666
13736892,13463034
13737309,13848769
13737516,13499798
13738157,13825531
13738901,13995932
13739157,13704016
13739428,13721705
13739631,14226539
13739971,14625202
13740134,13491103
13740742,14676676
13741259,13521377
13741770,14587575
13741770,14668940
13741807,14846062
13742230,14178438
13742817,12869387
13743001,14374370
13743258,13189329
13743875,13453640
13744795,13390077
13744985,14043276
13744985,14521050
13745685,14128584
13745685,14621298
13746060,14379020
13746128,14541834
13747056,14099617
13747666,14065951
13747672,13712880
13747674,13850165
13747687,14576942
13748363,13581111
13748452,14421319
13749016,14809342
13749368,14615830
13749548,12860184
13750920,13476852
13751633,14569965
13752118,14293434
13752718,13142828
13752889,13432332
13755315,13875410
13755436,14615140
13755461,13722592
13755461,13786822
13755507,14351866
13756180,13446876
13756464,14609333
13757062,14677535
13758765,14490096
13758853,14657443
13758978,14046976
13759430,13863292
13759781,12987136
13759833,13993858
13760154,13779849
13760332,14696129
13760595,14188208
13760625,13412044
13761462,14513602
13761839,13656204
13761944,14395262
13762310,13568008
13762509,14558160
13762519,13104828
13762553,13386450
13762553,14503625
13762588,13555144
13762636,14065819
13762636,13552235
13762636,14658883
13762691,14448347
13762701,13783494
13762711,14881646
13762774,13656445
13762777,14212727
13762802,14658849
13762811,14120233
13762813,13521592
13762833,13580901
13762833,13595258
13762833,13550405
13762834,14610542
13762904,13536475
13762908,13552218
13762921,13584258
13762926,12396916
13762926,14680040
13762946,14523443
13762946,13808723
13762950,13592771
13762953,13497917
13762954,13693234
13762957,13016368
13763222,14048859
13763229,14335210
13763394,13376182
13763430,14234447
13763590,13831464
13764674,14435274
13764723,13171976
13765562,13688927
13765847,13548544
13766104,13454831
13766317,13421552
13767434,13454402
13767760,13785442
13768131,13432799
13768430,14048015
13768912,13600754
13769770,13907539
13769850,13562891
13770009,13066564
13770062,13513491
13770400,13486951
13771321,14218831
13771554,13142030
13772116,14311696
13772126,12318947
13772293,13586965
13772821,12591551
13772934,13782314
13772959,13276357
13773529,14021018
13774246,14697717
13774278,13577782
13774340,13076589
13774701,13407368
13775005,14508566
13775051,13568025
13775329,14878000
13775594,14201842
13776313,13552809
13776452,13545678
13776475,13948235
13776523,13486942
13776533,13263440
13776533,13714405
13776935,14664326
13777210,14343195
13777281,13562890
13777284,12914874
13777284,13222458
13777649,13941179
13778406,13328757
13778406,13186249
13778507,14005603
13779261,13708698
13779409,13834493
13779409,14175561
13779849,14419876
13779849,14209748
13780307,14264567
13781302,14229953
13782106,14231580
13782195,13929357
13782640,14843468
13782698,14340687
13783494,13762701
13783494,14395510
13783916,13618298
13783999,13771996
13784075,13492674
13784257,14072396
13784257,13727918
13784516,14593547
13785782,14602156
13785782,13595456
13785831,14502342
13785858,14520308
13787047,13489813
13787725,13591646
13787837,14490052
13787994,13555700
13788165,14450044
13788399,14417652
13788789,13473782
13789390,13913645
13789401,14649864
13789596,14694727
13790138,14509337
13790846,14379045
13791878,14105808
13792387,14361603
13792387,14570957
13792411,14505105
13792882,13202082
13793153,14165953
13793162,14255883
13794046,14277829
13794671,14594062
13794791,13353888
13794876,14099238
13794876,13601122
13796046,14209456
13796511,14512401
13796550,13431832
13797116,13904948
13797167,14302616
13797375,13698700
13797375,13307529
13797375,13370757
13797479,14051781
13797705,14221702
13797771,14499037
13798918,14798468
13799336,13888790
13799438,14503605
13799855,14874399
13800340,14856797
13802218,13789787
13802355,13137799
13802701,14553954
13803319,14007694
13804071,13222188
13804531,14023816
13805319,14582015
13805387,13659024
13805636,13202175
13805636,14289706
13805636,13844031
13805648,14511754
13806315,14235756
13806586,13285220
13806737,13760069
13807274,13196760
13807511,13548544
13807520,13695208
13807559,14553014
13807559,14850862
13807559,14100627
13807781,14731680
13808723,14523443
13808723,13555075
13809513,13710576
13809686,12763968
13809686,13974242
13809715,14034755
13809715,13978964
13809892,13650181
13811010,13635653
13811287,13886243
13811450,14514353
13811955,13650209
13812151,13527995
13812878,14608750
13813518,14761861
13813518,14225583
13814066,14291107
13815401,13565047
13816090,13300036
13816712,14652891
13816729,14331436
13817155,13463653
13817691,14768597
13817693,13273945
13817693,14497712
13817693,14124168
13817916,13329580
13817916,14452820
13818777,13685636
13819850,13377257
13820012,14254106
13820831,14309042
13821588,14853351
13822145,13486965
13822504,13966357
13822556,14617449
13822726,13802403
13822930,13212242
13823078,13166241
13823325,13433574
13823376,14765605
13823630,14513573
13824036,13693068
13824114,14003226
13824149,14066545
13824227,13565013
13825521,13231473
13826940,14448192
13827367,14055079
13827378,14493162
13827747,13555903
13828501,13693718
13828809,13554092
13828809,13198812
13829218,14812650
13829219,14731745
13829872,14036069
13829994,14753174
13830295,14747431
13831240,12841160
13831386,14758773
13831519,14373287
13831519,13304121
13832015,13935540
13832015,13863268
13832015,14393013
13832365,14715386
13832473,14638750
13832488,13726283
13832559,14019758
13832611,13329580
13832611,14452820
13832611,13817916
13832721,13600115
13833201,14383185
13834099,14733814
13834099,13471639
13834389,13251910
13834433,14597435
13834735,14344633
13834749,14657394
13834749,13984767
13834816,13429292
13835048,14654414
13836010,14629528
13836991,14826391
13837072,14566229
13837122,14664952
13837122,14760384
13837516,13246184
13837865,14498714
13838670,13958363
13839551,14573786
13839797,14514873
13839872,13092949
13840694,14038131
13840741,14756501
13840763,13978648
13840846,13003377
13840878,13259350
13842438,13635705
13842457,14209678
13842517,14572455
13842750,14082713
13842998,14208216
13843338,12876272
13843695,14354504
13843730,14016853
13844031,13805636
13844260,13579329
13845304,14492527
13845781,13645693
13845781,13713806
13845985,14291141
13846291,13928277
13846291,12828921
13846734,13394982
13846822,13556350
13847145,14528521
13847820,13148998
13848539,14299155
13849688,14666028
13850899,14164274
13851109,13942513
13851116,13566712
13851693,13405057
13852332,13870789
13852900,13527957
13852975,14797059
13853469,14678866
13853469,13442820
13853733,14742224
13854199,14354902
13854336,14827414
13854358,13834362
13854665,12997172
13854967,12652412
13855973,14266611
13856189,14614584
13856250,14317624
13857082,14373222
13857544,14569965
13858279,13433178
13858936,14883735
13858939,13456199
13858956,14375704
13859101,13461400
13859101,13470573
13859101,14313767
13859101,13743944
13859101,14309207
13860042,14260604
13860262,14544041
13860262,13516747
13860262,14148215
13860262,13427766
13860262,14127848
13861013,13910029
13861106,13196198
13861344,13280709
13861999,13506154
13862481,13715333
13862560,12779545
13862829,14611337
13863268,13832015
13863292,13759430
13863308,14019730
13863572,14445471
13864261,13858956
13864261,14375704
13866219,14637094
13866645,14529143
13867263,14014111
13867308,13496690
13867361,14560229
13868338,14159943
13869621,14071696
13869621,13278790
13869738,13116364
13870304,13845711
13870767,12986986
13871203,13268563
13873104,14759747
13873156,13708312
13873452,14398660
13873865,14167879
13874106,14135264
13874106,14430633
13874687,13283910
13874918,13709654
13875032,13949492
13875502,14445494
13875950,14802325
13876502,14425653
13877464,14079123
13877961,13664379
13877970,14037150
13878243,14225429
13878317,14780359
13878741,13713249
13879056,13016727
13879116,14591716
13879448,13994170
13879448,14789964
13879513,13929231
13879606,14760635
13880012,13159157
13880437,13875166
13880793,13286203
13881115,14313634
13881115,14052454
13881295,13978910
13881354,13642385
13881844,12476915
13881850,13658514
13883554,13680153
13883554,14667338
13884002,13891061
13885093,13522882
13885793,14709999
13885983,14082239
13886243,13811287
13886934,13750229
13887225,14835542
13887876,13212311
13888068,13824562
13888100,14077414
13888784,14635358
13888790,14009086
13888790,13799336
13889345,14602007
13889516,14322141
13889697,13334085
13890159,13566655
13890159,14290650
13890159,13580845
13890229,14240814
13890937,13847405
13891320,14154119
13891372,13423569
13891698,13551825
13891786,13415182
13891813,14469540
13891980,14808470
13892077,14752071
13892077,13594605
13892077,13801962
13892179,13607969
13892290,13545577
13892664,13450014
13892924,13624715
13893070,14192566
13893294,13643974
13893989,14092519
13894179,13716370
13894223,14056230
13894376,14400008
13894386,13701804
13894386,13893842
13894718,14776543
13895288,14187500
13895288,14829052
13895523,14364194
13895746,13438567
13895901,14848782
13896190,14730241
13896340,13780992
13897285,13532961
13897460,13467834
13897934,13679016
13898070,13488894
13898160,14586953
13900732,13633481
13900746,14784428
13901624,13784865
13902036,14431271
13902036,14697063
13902281,13475944
13903521,13198812
13903521,13554092
13904090,13323650
13904889,13546755
13904938,13592884
13905083,13902511
13905410,14793238
13905703,13104246
13905703,13525017
13906699,13506777
13906956,14116465
13907206,14875183
13907360,14187349
13907539,13769770
13907681,13937585
13908095,14726580
13908620,13537083
13909785,13989310
13910592,14211732
13910674,12712496
13911280,14540690
13912142,13390167
13912234,13259275
13912735,13219182
13912869,13971585
13913201,13565163
13913645,13566655
13913645,14290650
13914458,14429337
13914702,14673897
13914745,13141039
13914899,12722380
13914899,13245426
13914932,14151475
13915946,14377161
13916156,14587384
13916210,13652107
13916501,14291740
13917141,13329580
13917179,13348136
13918265,13295189
13918366,14785417
13918482,14086404
13918504,14082178
13920072,13664402
13920739,14857041
13921531,13559459
13921651,13267290
13922052,14797453
13922244,14062125
13922707,13763138
13922866,14078113
13923447,14513558
13923618,14598362
13923744,14521154
13924283,13113149
13924662,14597631
13924662,14755560
13925072,14437496
13925443,13725705
13925499,13720649
13925926,13662008
13925926,13066564
13926243,14082735
13926512,14513597
13926839,14270197
13927167,14176519
13927384,13424673
13927673,13276349
13927977,14701703
13928638,12571910
13929357,13782195
13929636,14689426
13931451,14784965
13931570,14351092
13932433,13230493
13932655,14017081
13932791,13631052
13932806,14314262
13932843,13262734
13933320,14341219
13933669,14118853
13934068,14663714
13934084,13432789
13934220,13827747
13934986,14448510
13935246,13248352
13935540,13832015
13936025,14807171
13936116,13298665
13936300,14389258
13936810,14265681
13936953,13563982
13937923,13543361
13938797,13479640
13938914,13574095
13938967,14314495
13939828,13995356
13941179,13777649
13941978,13007575
13942702,14379487
13943724,12250680
13943820,13767742
13944287,14273386
13944738,14479257
13944761,14110452
13944798,14734582
13944798,13183601
13945142,13278790
13945142,14071696
13945883,14603049
13946227,13561258
13946991,13395423
13946991,14013732
13947392,13413071
13947509,14490342
13948235,13776475
13948756,14599592
13949239,13437186
13949455,14671953
13949492,13875032
13951601,13626447
13954198,14098010
13955088,14034342
13955156,14245150
13956229,14347774
13956262,13966138
13956341,14117210
13957213,14072624
13957387,13992845
13957387,14244565
13958341,14355139
13958505,12946917
13958622,13567946
13958918,13219632
13959597,13594316
13960055,14103232
13960615,14523439
13960665,14625931
13961729,13726468
13961969,14631937
13962071,14554176
13962270,13205712
13962270,13354150
13963132,14795773
13963132,14512401
13963132,14422970
13963132,14488155
13963143,13954200
13963297,12396883
13963628,13592872
13964727,13494119
13964736,14421879
13964736,12970875
13964736,14018975
13965577,13623415
13965843,13644050
13966138,13956262
13966357,13822504
13967025,13076584
13967557,13300748
13967689,14509622
13969407,13802212
13969530,14312438
13969847,14623686
13969981,14833992
13971719,13405128
13971776,14441605
13971834,14270229
13972070,13374354
13972263,14722961
13972365,14784154
13972775,14733605
13973047,13509426
13974062,14601460
13974097,13657475
13974195,14069248
13975457,13573542
13975654,14015117
13975942,13651484
13975942,13358426
13975942,13007890
13977538,14775260
13977656,13441678
13978073,13831319
13978081,13404534
13978341,13185075
13978576,14672240
13978766,14002767
13978910,13881295
13978919,12506190
13979169,13598319
13980353,13724366
13980495,14628372
13981004,13570173
13981303,14253180
13981694,13688456
13981949,13216744
13982245,13221365
13982402,13537624
13982534,14164930
13982755,13605418
13983114,14446087
13984528,14348818
13984743,13591951
13984767,14657394
13984844,14654026
13985160,13878317
13985604,13584464
13985620,14866038
13986248,13705621
13986446,13802752
13988003,13910296
13988734,14631502
13989310,13909785
13989782,14171025
13990793,13628940
13991880,14719674
13992298,14827390
13992410,13470694
13992845,13957387
13993442,13731731
13993956,13506288
13994170,13879448
13994567,14445471
13995356,13939828
13995932,13738901
13995992,14243060
13996560,12829208
13997182,13383228
13997496,14761934
13997621,13722179
13997835,14839481
13998412,13568579
13998412,14410262
13999825,14788710
14000261,13932843
14000261,13262734
14000261,14382845
14001521,14504409
14001521,13525715
14001980,14039004
14002360,13115616
14002767,13978766
14002798,13649903
14003226,13824114
14003734,13820597
14004832,13430048
14005091,14822246
14005224,14524597
14005772,14804343
14005811,13743106
14006817,14163314
14006867,13866827
14006953,14457687
14007154,13305833
14007463,14859550
14007694,13803319
14007694,14334922
14008740,14075871
14008740,14165391
14008829,14531172
14008886,14359261
14009040,14541853
14009933,14223307
14010084,14781284
14010676,13234894
14011487,14861526
14011517,13390077
14011517,14598775
14013267,14849765
14013267,13726558
14013267,13193076
14013351,14000577
14013421,13930639
14013594,12829169
14013802,14027441
14013841,13693176
14013909,14332483
14014077,14762821
14014151,13195502
14014399,13583983
14014567,14644879
14014567,14378776
14014570,13530905
14014842,14271241
14014842,14225914
14015597,13607993
14015883,14427260
14017081,13932655
14017286,13664264
14017600,13337969
14018975,14421879
14018975,13964736
14018975,12970875
14020180,13083281
14020243,13199627
14020844,13721667
14021611,14513622
14022750,14484596
14022839,14295914
14023612,14725310
14024626,13722229
14024857,14396461
14024994,14563498
14026315,14068682
14026508,13570703
14026716,14477493
14026716,13382151
14027433,13684649
14027441,14013802
14027865,13887609
14027878,14195946
14027950,14664317
14027950,12851671
14027950,13525017
14027950,14446545
14027950,13104246
14027950,13539536
14029130,13549272
14029130,14774470
14029255,13246716
14029255,13255422
14029387,13382631
14030504,13722887
14030557,14246215
14030709,14658761
14030876,13887783
14030988,13474194
14030988,13223045
14032122,13370993
14032191,14863544
14033515,13574676
14033706,14800929
14034150,14336052
14034342,13955088
14034429,12927940
14034755,13809715
14034856,13650756
14035096,14863544
14035096,14630012
14036362,13952954
14036477,13442673
14036678,14837654
14036679,13272879
14037098,13410093
14038131,13840694
14038185,14550884
14038476,13481495
14039004,14001980
14039421,14350847
14040407,14351924
14041194,14550928
14042455,13948187
14042781,13387017
14042971,13873663
14043085,12389094
14043221,14635364
14043276,14391276
14043276,14063106
14043276,13219689
14043276,13744985
14045023,13602115
14045340,13166560
14045372,14203270
14045814,14812708
14046606,14088933
14046976,13458309
14046976,13758978
14047628,14801858
14047706,13541916
14047877,14201696
14048015,13768430
14048260,12633898
14048374,13732763
14048644,13504826
14048859,14787186
14048859,13763222
14049252,14265681
14049752,13311045
14050560,12943384
14050659,13248888
14050874,14458049
14051781,13701416
14051883,14393580
14052454,13881115
14052688,13478802
14052771,13307529
14053099,14585468
14053099,14876094
